host,sum_y,sum_y2,sum_m2,distinct,overlap_0,overlap_1,overlap_2,overlap_3,overlap_4,overlap_5,overlap_6,overlap_7,overlap_8,target0_y,target0_y2,target0_hit,target1_y,target1_y2,target1_hit,target2_y,target2_y2,target2_hit,target3_y,target3_y2,target3_hit
252,990,1068,16883,953,0,0,0,2,10,16,50,0,990,0,0,0,0,0,0,0,0,0,0,0,0
253,909,1119,20183,805,0,0,0,4,2,18,186,0,909,0,0,0,0,0,0,0,0,0,0,0,0
254,925,981,16239,898,0,0,0,10,6,14,26,0,925,0,0,0,0,0,0,0,0,0,0,0,0
255,357,393,47879,340,0,0,0,0,10,16,10,0,357,0,0,0,0,0,0,0,0,0,0,0,0
256,928,1208,20835,804,0,0,0,10,30,66,174,0,928,0,0,0,0,0,0,0,0,0,0,0,0
257,803,901,18965,754,0,0,0,0,4,2,92,0,803,0,0,0,0,0,0,0,0,0,0,0,0
258,752,784,20667,736,0,0,0,2,0,18,12,0,752,0,0,0,0,0,0,0,0,0,0,0,0
259,1228,1306,12633,1190,0,0,0,0,2,4,72,0,1228,0,0,0,0,0,0,0,0,0,0,0,0
260,837,939,17277,787,0,0,0,0,2,12,88,0,837,0,0,0,0,0,0,0,0,0,0,0,0
261,732,898,23669,657,0,0,0,0,6,76,84,0,732,0,0,0,0,0,0,0,0,0,0,0,0
262,621,643,24639,610,0,0,0,0,2,10,10,0,621,0,0,0,0,0,0,0,0,0,0,0,0
263,540,608,34675,507,0,0,0,0,2,10,56,0,540,0,0,0,0,0,0,0,0,0,0,0,0
264,1217,1469,14579,1104,0,0,0,4,30,102,116,0,1217,0,0,0,0,0,0,0,0,0,0,0,0
265,1603,1687,9229,1561,0,0,0,0,12,38,34,0,1603,0,0,0,0,0,0,0,0,0,1,1,1
266,669,731,22585,640,0,0,0,0,4,4,54,0,669,0,0,0,0,0,0,0,0,0,0,0,0
267,968,976,15393,964,0,0,0,0,2,4,2,0,968,0,0,0,0,0,0,0,0,0,0,0,0
268,1081,1265,14097,990,0,0,0,0,2,14,168,0,1081,0,0,0,0,0,0,0,0,0,0,0,0
269,683,729,25847,661,0,0,0,0,0,26,20,0,683,0,0,0,0,0,0,0,0,0,0,0,0
270,1003,1023,13285,994,0,0,0,0,4,8,8,0,1003,0,0,0,0,0,0,0,0,0,0,0,0
271,699,867,33595,618,0,0,0,2,4,76,86,0,699,0,0,0,0,0,0,0,0,0,0,0,0
272,617,641,30143,605,0,0,0,0,4,8,12,0,617,0,0,0,0,0,0,0,0,0,0,0,0
273,981,1075,15087,938,0,0,0,2,10,18,64,0,981,0,0,0,0,0,0,0,0,0,0,0,0
274,1281,1465,12715,1191,0,0,0,4,18,40,122,0,1281,0,0,0,1,1,1,0,0,0,0,0,0
275,517,671,31645,441,0,0,0,0,28,20,106,0,517,0,0,0,0,0,0,0,0,0,0,0,0
276,962,1030,15093,929,0,0,0,0,2,18,48,0,962,0,0,0,0,0,0,0,0,0,0,0,0
277,986,1098,16617,934,0,0,0,0,4,40,68,0,986,0,0,0,0,0,0,0,0,0,0,0,0
278,718,742,19949,707,0,0,0,0,2,4,18,0,718,0,0,0,0,0,0,0,0,0,0,0,0
279,1120,1216,13705,1072,0,0,0,0,8,8,80,0,1120,0,0,0,0,0,0,1,1,1,0,0,0
280,990,1164,18677,904,0,0,0,0,8,130,36,0,990,0,0,0,0,0,0,0,0,0,0,0,0
281,739,857,22037,681,0,0,0,0,6,18,94,0,739,0,0,0,0,0,0,0,0,0,0,0,0
282,383,391,41271,379,0,0,0,0,0,0,8,0,383,0,0,0,0,0,0,0,0,0,0,0,0
283,945,1141,17777,868,0,0,0,0,10,60,126,0,945,0,0,0,0,0,0,0,0,0,0,0,0
284,681,731,22471,656,0,0,0,0,0,4,46,0,681,0,0,0,0,0,0,0,0,0,0,0,0
285,1091,1265,14271,1005,0,0,0,0,6,36,132,0,1091,0,0,0,0,0,0,0,0,0,0,0,0
286,864,1234,21479,686,0,0,0,0,12,8,350,0,864,0,0,0,0,0,0,0,0,0,0,0,0
287,987,1003,15667,979,0,0,0,2,0,2,12,0,987,0,0,0,0,0,0,0,0,0,0,0,0
288,871,1083,20853,776,0,0,0,0,2,16,194,0,871,0,0,0,0,0,0,0,0,0,0,0,0
289,598,884,36443,471,0,0,0,0,0,26,260,0,598,0,0,0,0,0,0,0,0,0,0,0,0
290,955,1179,22169,861,0,0,0,0,24,30,170,0,955,0,0,0,0,0,0,0,0,0,0,0,0
291,695,871,26009,614,0,0,0,0,8,28,140,0,695,0,0,0,0,0,0,0,0,0,0,0,0
292,1567,1617,8539,1542,0,0,2,6,18,10,14,0,1567,0,0,0,0,0,0,0,0,0,0,0,0
293,1313,1443,11805,1249,0,0,0,2,50,42,36,0,1313,0,0,0,0,0,0,0,0,0,0,0,0
294,1179,1223,14267,1157,0,0,0,0,2,2,40,0,1179,0,0,0,0,0,0,0,0,0,0,0,0
295,734,780,21525,712,0,0,0,0,2,32,12,0,734,0,0,0,1,1,1,0,0,0,0,0,0
296,1262,1404,12665,1192,0,0,4,14,20,48,56,0,1262,0,0,0,0,0,0,0,0,0,0,0,0
297,627,669,24287,606,0,0,0,0,0,38,4,0,627,0,0,0,0,0,0,0,0,0,0,0,0
298,754,938,21213,671,0,0,0,0,20,76,88,0,754,0,0,0,0,0,0,0,0,0,0,0,0
299,615,643,26763,601,0,0,0,0,4,18,6,0,615,0,0,0,0,0,0,0,0,0,0,0,0
300,943,965,19353,932,0,0,0,0,8,12,2,0,943,0,0,0,0,0,0,0,0,0,0,0,0
301,957,965,18657,953,0,0,0,0,0,0,8,0,957,0,0,0,0,0,0,0,0,0,0,0,0
302,420,588,46195,339,0,0,0,0,0,34,134,0,420,0,0,0,0,0,0,0,0,0,0,0,0
303,759,833,22343,725,0,0,0,0,8,32,34,0,759,0,0,0,0,0,0,0,0,0,0,0,0
304,742,870,25715,681,0,0,0,0,2,64,62,0,742,0,0,0,0,0,0,0,0,0,0,0,0
305,669,709,22003,649,0,0,0,0,4,28,8,0,669,0,0,0,0,0,0,0,0,0,0,0,0
306,526,566,30283,506,0,0,0,0,0,22,18,0,526,0,0,0,0,0,0,0,0,0,0,0,0
307,620,632,29463,614,0,0,0,0,0,10,2,0,620,0,0,0,0,0,0,0,0,0,0,0,0
308,314,364,68131,292,0,0,0,0,14,10,26,0,314,1,1,1,0,0,0,0,0,0,0,0,0
309,761,949,23525,680,0,0,0,0,10,36,142,0,761,0,0,0,0,0,0,0,0,0,1,1,1
310,834,888,20161,807,0,0,0,0,6,12,36,0,834,0,0,0,0,0,0,0,0,0,0,0,0
311,803,827,20461,791,0,0,0,0,2,10,12,0,803,0,0,0,0,0,0,1,1,1,0,0,0
312,415,529,46315,362,0,0,0,0,0,18,96,0,415,0,0,0,0,0,0,0,0,0,0,0,0
313,1010,1190,17409,928,0,0,0,0,16,48,116,0,1010,0,0,0,0,0,0,0,0,0,0,0,0
314,1275,1311,10471,1258,0,0,0,0,8,22,6,0,1275,0,0,0,0,0,0,0,0,0,0,0,0
315,1247,1601,13237,1098,0,0,0,8,26,108,212,0,1247,0,0,0,0,0,0,0,0,0,1,1,1
316,669,779,25381,622,0,0,0,0,10,28,72,0,669,0,0,0,0,0,0,0,0,0,0,0,0
317,909,957,16335,885,0,0,0,0,2,30,16,0,909,0,0,0,0,0,0,0,0,0,0,0,0
318,761,951,25329,667,0,0,0,0,10,24,156,0,761,0,0,0,0,0,0,0,0,0,0,0,0
319,639,785,26955,571,0,0,0,0,4,54,88,0,639,0,0,0,0,0,0,0,0,0,0,0,0
320,558,600,28343,537,0,0,0,0,0,10,32,0,558,0,0,0,0,0,0,0,0,0,0,0,0
321,981,1033,16953,955,0,0,0,0,0,4,48,0,981,0,0,0,0,0,0,0,0,0,0,0,0
322,546,674,31353,484,0,0,0,0,0,6,122,0,546,0,0,0,0,0,0,0,0,0,0,0,0
323,1033,1215,17323,942,0,0,0,2,2,22,156,0,1033,0,0,0,0,0,0,0,0,0,0,0,0
324,700,800,26263,651,0,0,0,2,4,20,74,0,700,0,0,0,0,0,0,0,0,0,0,0,0
325,868,1024,22125,800,0,0,0,4,4,48,100,0,868,0,0,0,0,0,0,0,0,0,0,0,0
326,1430,1472,9629,1409,0,0,0,0,0,12,30,0,1430,0,0,0,0,0,0,0,0,0,0,0,0
327,492,546,38371,466,0,0,0,0,2,14,38,0,492,0,0,0,0,0,0,0,0,0,0,0,0
328,1288,1394,11869,1235,0,0,0,4,4,62,36,0,1288,0,0,0,0,0,0,0,0,0,0,0,0
329,679,683,22047,677,0,0,0,0,2,2,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0
330,948,1028,15449,908,0,0,0,0,6,16,58,0,948,0,0,0,0,0,0,0,0,0,0,0,0
331,471,485,33367,464,0,0,0,0,0,0,14,0,471,0,0,0,0,0,0,0,0,0,0,0,0
332,1230,1294,14447,1198,0,0,0,0,6,4,54,0,1230,0,0,0,0,0,0,0,0,0,0,0,0
333,864,938,16845,828,0,0,0,0,0,14,60,0,864,0,0,0,0,0,0,0,0,0,0,0,0
334,901,969,17895,867,0,0,0,2,4,2,60,0,901,0,0,0,0,0,0,0,0,0,1,1,1
335,637,699,23795,607,0,0,0,0,2,6,54,0,637,0,0,0,0,0,0,0,0,0,0,0,0
336,975,1103,15447,911,0,0,0,0,0,34,94,0,975,0,0,0,0,0,0,0,0,0,1,1,1
337,653,855,29989,556,0,0,0,0,4,2,196,0,653,0,0,0,0,0,0,0,0,0,0,0,0
338,262,294,65043,246,0,0,0,0,0,28,4,0,262,0,0,0,0,0,0,0,0,0,0,0,0
339,1024,1540,21347,799,0,0,0,0,2,18,496,0,1024,0,0,0,0,0,0,0,0,0,0,0,0
340,873,981,19931,819,0,0,0,0,0,44,64,0,873,0,0,0,0,0,0,0,0,0,0,0,0
341,723,809,28381,681,0,0,0,0,4,22,60,0,723,0,0,0,0,0,0,0,0,0,0,0,0
342,1244,1288,11863,1222,0,0,0,0,6,20,18,0,1244,0,0,0,0,0,0,0,0,0,0,0,0
343,633,677,26401,611,0,0,0,0,10,14,20,0,633,0,0,0,0,0,0,0,0,0,0,0,0
344,541,615,41575,508,0,0,0,0,0,40,34,0,541,0,0,0,0,0,0,0,0,0,0,0,0
345,825,831,16553,822,0,0,0,0,0,2,4,0,825,0,0,0,0,0,0,0,0,0,0,0,0
346,1390,1636,12311,1271,0,0,0,0,14,70,162,0,1390,0,0,0,0,0,0,0,0,0,0,0,0
347,855,857,19623,854,0,0,0,0,0,2,0,0,855,0,0,0,0,0,0,0,0,0,0,0,0
348,1102,1332,14889,993,0,0,0,8,28,48,146,0,1102,0,0,0,0,0,0,0,0,0,0,0,0
349,390,402,46195,385,0,0,0,0,0,2,10,0,390,0,0,0,0,0,0,0,0,0,0,0,0
350,1091,1151,14453,1063,0,0,0,6,6,34,14,0,1091,0,0,0,0,0,0,0,0,0,0,0,0
351,1363,1691,11945,1218,0,0,2,22,68,44,192,0,1363,0,0,0,0,0,0,0,0,0,0,0,0
352,1168,1242,13229,1131,0,0,0,0,8,30,36,0,1168,0,0,0,1,1,1,1,1,1,0,0,0
353,1259,1347,11579,1216,0,0,0,2,6,2,78,0,1259,0,0,0,0,0,0,0,0,0,0,0,0
354,677,825,25277,606,0,0,2,0,4,34,108,0,677,0,0,0,0,0,0,0,0,0,0,0,0
355,525,717,36711,430,0,0,0,0,2,18,172,0,525,0,0,0,0,0,0,0,0,0,0,0,0
356,883,1061,21397,803,0,0,0,0,12,10,156,0,883,0,0,0,0,0,0,0,0,0,0,0,0
357,1229,1267,11721,1211,0,0,0,2,8,10,18,0,1229,0,0,0,0,0,0,0,0,0,0,0,0
358,1092,1180,14447,1048,0,0,0,0,2,14,72,0,1092,0,0,0,0,0,0,0,0,0,0,0,0
359,361,389,46495,347,0,0,0,0,0,0,28,0,361,0,0,0,0,0,0,0,0,0,0,0,0
360,1116,1136,12559,1106,0,0,0,0,4,6,10,0,1116,0,0,0,0,0,0,0,0,0,0,0,0
361,1065,1123,13663,1037,0,0,0,2,4,10,42,0,1065,0,0,0,0,0,0,0,0,0,0,0,0
362,724,784,21733,695,0,0,0,0,2,12,46,0,724,0,0,0,0,0,0,0,0,0,0,0,0
363,753,849,22641,714,0,0,0,2,4,28,62,0,753,1,1,1,0,0,0,0,0,0,0,0,0
364,437,533,38795,392,0,0,0,0,4,10,82,0,437,0,0,0,0,0,0,0,0,0,0,0,0
365,1212,1310,13583,1163,0,0,0,0,12,52,34,0,1212,0,0,0,0,0,0,0,0,0,0,0,0
366,1065,1133,13903,1032,0,0,0,4,4,16,44,0,1065,0,0,0,0,0,0,0,0,0,0,0,0
367,1050,1082,13701,1034,0,0,0,0,4,12,16,0,1050,0,0,0,0,0,0,0,0,0,0,0,0
368,1023,1133,15451,970,0,0,0,0,2,8,100,0,1023,0,0,0,0,0,0,0,0,0,0,0,0
369,420,450,38803,405,0,0,0,0,0,2,28,0,420,0,0,0,0,0,0,0,0,0,0,0,0
370,591,593,28083,590,0,0,0,0,2,0,0,0,591,0,0,0,0,0,0,0,0,0,0,0,0
371,802,884,17951,762,0,0,0,2,4,48,28,0,802,0,0,0,0,0,0,0,0,0,0,0,0
372,766,882,25733,708,0,0,0,0,0,26,90,0,766,0,0,0,0,0,0,0,0,0,0,0,0
373,545,583,34503,526,0,0,0,0,0,4,34,0,545,0,0,0,0,0,0,0,0,0,0,0,0
374,935,1041,19151,882,0,0,0,0,2,12,92,0,935,0,0,0,0,0,0,0,0,0,0,0,0
375,816,942,21097,756,0,0,0,0,6,26,94,0,816,0,0,0,0,0,0,0,0,0,0,0,0
376,964,1056,15755,922,0,0,0,0,6,72,14,0,964,0,0,0,0,0,0,0,0,0,0,0,0
377,549,557,30277,545,0,0,0,0,0,0,8,0,549,0,0,0,0,0,0,0,0,0,0,0,0
378,324,326,51193,323,0,0,0,2,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0
379,988,1010,16497,977,0,0,0,2,0,18,2,0,988,0,0,0,0,0,0,0,0,0,0,0,0
380,999,1019,18155,989,0,0,0,0,0,10,10,0,999,0,0,0,0,0,0,0,0,0,0,0,0
381,1127,1163,13521,1110,0,0,0,0,0,8,28,0,1127,0,0,0,0,0,0,0,0,0,0,0,0
382,716,756,22857,696,0,0,0,0,0,0,40,0,716,0,0,0,0,0,0,0,0,0,0,0,0
383,1291,1401,13375,1236,0,0,0,0,10,48,52,0,1291,0,0,0,0,0,0,0,0,0,0,0,0
384,532,536,28823,530,0,0,0,0,2,0,2,0,532,0,0,0,0,0,0,0,0,0,0,0,0
385,1132,1350,15241,1033,0,0,0,12,40,26,140,0,1132,0,0,0,0,0,0,0,0,0,0,0,0
386,1241,1403,15447,1163,0,0,0,4,28,66,64,0,1241,0,0,0,0,0,0,1,1,1,0,0,0
387,787,855,18845,754,0,0,0,0,4,6,58,0,787,0,0,0,0,0,0,0,0,0,0,0,0
388,446,448,33735,445,0,0,0,0,2,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0
389,898,1142,23199,786,0,0,0,0,24,30,190,0,898,0,0,0,0,0,0,0,0,0,0,0,0
390,827,965,19885,759,0,0,0,0,22,44,72,0,827,0,0,0,0,0,0,0,0,0,0,0,0
391,741,1051,23135,610,0,0,0,0,10,22,278,0,741,0,0,0,0,0,0,0,0,0,0,0,0
392,1727,1971,9755,1607,0,0,0,20,26,72,126,0,1727,0,0,0,0,0,0,0,0,0,0,0,0
393,514,552,39945,495,0,0,0,0,0,2,36,0,514,0,0,0,0,0,0,0,0,0,0,0,0
394,529,563,33913,512,0,0,0,0,0,16,18,0,529,0,0,0,0,0,0,0,0,0,0,0,0
395,1021,1063,15599,1000,0,0,0,0,4,22,16,0,1021,0,0,0,0,0,0,0,0,0,0,0,0
396,1095,1113,13287,1086,0,0,0,0,0,12,6,0,1095,0,0,0,0,0,0,0,0,0,0,0,0
397,1414,1564,10427,1340,0,0,0,0,0,4,146,0,1414,0,0,0,0,0,0,0,0,0,0,0,0
398,1328,1516,12057,1239,0,0,0,2,4,26,156,0,1328,0,0,0,0,0,0,0,0,0,0,0,0
399,578,596,27213,569,0,0,0,0,0,0,18,0,578,1,1,1,0,0,0,0,0,0,0,0,0
