host,sum_y,sum_y2,sum_m2,distinct,overlap_0,overlap_1,overlap_2,overlap_3,overlap_4,overlap_5,overlap_6,target0_y,target0_y2,target0_hit,target1_y,target1_y2,target1_hit,target2_y,target2_y2,target2_hit,target3_y,target3_y2,target3_hit
275,27,27,358,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
276,28,30,338,27,0,0,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0
277,15,17,734,14,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0
278,40,40,220,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
279,42,44,246,41,0,0,0,0,2,0,42,0,0,0,0,0,0,0,0,0,1,1,1
280,54,54,156,54,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,1,1,1
281,25,25,406,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
282,37,39,288,36,0,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0
283,36,36,240,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
284,35,49,286,29,0,0,0,4,10,0,35,0,0,0,0,0,0,0,0,0,1,1,1
285,37,37,246,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
286,24,26,412,23,0,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0
287,24,32,502,20,0,0,0,0,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0
288,50,50,184,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
289,40,44,230,38,0,0,0,2,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
290,54,54,158,54,0,0,0,0,0,0,54,0,0,0,1,1,1,0,0,0,0,0,0
291,51,55,182,49,0,0,0,2,2,0,51,0,0,0,0,0,0,0,0,0,0,0,0
292,51,53,174,50,0,0,0,0,2,0,51,0,0,0,0,0,0,0,0,0,0,0,0
293,22,22,474,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
294,54,54,172,54,0,0,0,0,0,0,54,0,0,0,1,1,1,0,0,0,0,0,0
295,63,63,128,63,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
296,56,56,184,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
297,27,27,356,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
298,10,12,1220,9,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
299,26,28,424,25,0,0,0,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
300,12,12,964,12,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
301,31,31,348,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
302,31,31,276,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
303,49,53,190,47,0,0,0,0,4,0,49,0,0,0,0,0,0,0,0,0,1,1,1
304,44,52,240,40,0,0,0,0,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0
305,19,19,496,19,0,0,0,0,0,0,19,1,1,1,0,0,0,0,0,0,0,0,0
306,40,44,238,38,0,0,0,0,4,0,40,0,0,0,0,0,0,0,0,0,1,1,1
307,64,68,150,62,0,0,0,0,4,0,64,0,0,0,0,0,0,0,0,0,0,0,0
308,52,52,180,52,0,0,0,0,0,0,52,0,0,0,0,0,0,1,1,1,0,0,0
309,37,37,250,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
310,33,35,300,32,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0
311,63,65,148,62,0,0,0,0,2,0,63,0,0,0,0,0,0,0,0,0,0,0,0
312,32,32,322,32,0,0,0,0,0,0,32,0,0,0,0,0,0,1,1,1,0,0,0
313,57,59,168,56,0,0,0,0,2,0,57,0,0,0,0,0,0,0,0,0,0,0,0
314,22,22,502,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
315,51,53,180,50,0,0,0,0,2,0,51,0,0,0,0,0,0,0,0,0,0,0,0
316,7,7,1560,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
317,47,53,216,44,0,0,0,2,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0
318,35,35,262,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
319,61,69,176,57,0,0,0,0,8,0,61,0,0,0,0,0,0,0,0,0,0,0,0
320,48,48,198,48,0,0,0,0,0,0,48,0,0,0,1,1,1,0,0,0,0,0,0
321,43,45,208,42,0,0,0,0,2,0,43,0,0,0,0,0,0,0,0,0,0,0,0
322,46,46,204,46,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
323,28,28,334,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
324,16,18,790,15,0,0,0,2,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
325,33,35,298,32,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0
326,35,41,292,32,0,0,0,0,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0
327,63,65,152,62,0,0,0,2,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0
328,22,28,508,19,0,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0
329,34,34,290,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
330,40,40,234,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
331,42,42,222,42,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0
332,40,40,238,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
333,44,46,234,43,0,0,0,2,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
334,34,34,288,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
335,32,32,324,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
336,26,28,410,25,0,0,0,2,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
337,28,28,428,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
338,31,33,282,30,0,0,0,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
339,46,46,200,46,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
340,37,37,242,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
341,36,36,250,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
342,56,58,168,55,0,0,0,0,2,0,56,0,0,0,0,0,0,0,0,0,0,0,0
343,26,26,366,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
344,60,72,190,54,0,0,0,2,10,0,60,0,0,0,0,0,0,1,1,1,0,0,0
345,47,53,216,44,0,0,0,0,6,0,47,0,0,0,0,0,0,0,0,0,0,0,0
346,61,63,168,60,0,0,0,0,2,0,61,0,0,0,0,0,0,0,0,0,0,0,0
347,38,42,254,36,0,0,0,0,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0
348,53,53,166,53,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
349,41,51,288,36,0,0,0,2,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0
350,40,50,292,35,0,0,0,0,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0
351,31,33,314,30,0,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0
352,16,16,604,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
353,58,60,172,57,0,0,0,0,2,0,58,0,0,0,0,0,0,0,0,0,0,0,0
354,60,62,158,59,0,0,0,2,0,0,60,0,0,0,2,4,1,0,0,0,0,0,0
355,23,25,420,22,0,0,0,0,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0
356,23,25,416,22,0,0,0,0,2,0,23,1,1,1,0,0,0,0,0,0,0,0,0
357,27,27,416,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
358,41,43,234,40,0,0,0,0,2,0,41,0,0,0,0,0,0,0,0,0,0,0,0
359,36,38,262,35,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0
360,36,36,318,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
361,66,70,144,64,0,0,0,0,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0
362,23,23,444,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
363,37,37,306,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
364,40,42,244,39,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
365,46,48,190,45,0,0,0,0,2,0,46,0,0,0,0,0,0,0,0,0,0,0,0
366,57,57,180,57,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0
367,33,33,298,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1,1,1
368,22,28,478,19,0,0,0,0,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0
369,44,44,228,44,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
370,27,27,368,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
371,23,23,426,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
372,48,48,192,48,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
373,35,35,278,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
374,60,76,194,53,0,0,0,2,14,0,60,0,0,0,0,0,0,1,1,1,0,0,0
375,42,46,286,40,0,0,0,2,2,0,42,0,0,0,0,0,0,0,0,0,0,0,0
376,39,39,232,39,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
377,49,51,190,48,0,0,0,0,2,0,49,0,0,0,0,0,0,0,0,0,0,0,0
378,31,31,338,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
379,42,44,246,41,0,0,0,0,2,0,42,0,0,0,0,0,0,0,0,0,0,0,0
380,29,29,360,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
381,42,44,226,41,0,0,0,0,2,0,42,0,0,0,0,0,0,0,0,0,0,0,0
382,31,31,288,31,0,0,0,0,0,0,31,1,1,1,0,0,0,0,0,0,0,0,0
383,39,39,250,39,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
384,22,30,510,18,0,0,0,0,8,0,22,0,0,0,0,0,0,0,0,0,0,0,0
385,58,66,168,54,0,0,0,0,8,0,58,0,0,0,0,0,0,0,0,0,0,0,0
386,53,55,170,52,0,0,0,0,2,0,53,0,0,0,0,0,0,0,0,0,0,0,0
387,14,14,658,14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
388,46,48,210,45,0,0,0,2,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
389,48,50,192,47,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,0,0,0
390,58,60,174,57,0,0,0,2,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0
391,28,32,378,26,0,0,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0
392,28,28,340,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
393,35,43,288,31,0,0,0,0,8,0,35,0,0,0,0,0,0,0,0,0,0,0,0
394,36,44,300,33,0,0,0,4,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0
395,33,43,344,28,0,0,0,0,10,0,33,0,0,0,0,0,0,0,0,0,0,0,0
396,41,43,222,40,0,0,0,0,2,0,41,0,0,0,0,0,0,0,0,0,0,0,0
397,36,38,286,35,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0
398,34,34,284,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
399,32,32,320,32,0,0,0,0,0,0,32,1,1,1,0,0,0,0,0,0,0,0,0
400,35,35,256,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
401,24,24,420,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,1,1
402,39,43,250,37,0,0,0,0,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0
403,29,31,330,28,0,0,0,0,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0
404,32,32,334,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
405,15,17,718,14,0,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0
406,34,34,318,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
407,29,29,310,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
408,28,30,346,27,0,0,0,0,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0
409,45,45,212,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
410,37,37,274,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,1,1
411,62,66,148,60,0,0,0,0,4,0,62,0,0,0,0,0,0,1,1,1,0,0,0
412,50,60,212,45,0,0,0,0,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0
413,41,45,268,39,0,0,0,2,2,0,41,0,0,0,0,0,0,0,0,0,0,0,0
414,23,29,488,20,0,0,0,0,6,0,23,1,1,1,0,0,0,0,0,0,0,0,0
415,30,30,324,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
416,35,37,256,34,0,0,0,0,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0
417,62,66,158,60,0,0,0,0,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0
418,47,53,222,44,0,0,0,0,6,0,47,0,0,0,0,0,0,0,0,0,0,0,0
419,39,39,286,39,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
420,40,48,274,37,0,0,0,4,4,0,40,0,0,0,0,0,0,0,0,0,0,0,0
421,35,35,266,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
422,36,36,334,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
423,43,53,292,38,0,0,0,0,10,0,43,0,0,0,0,0,0,0,0,0,1,1,1
424,50,50,188,50,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
425,41,45,222,39,0,0,0,0,4,0,41,0,0,0,1,1,1,0,0,0,0,0,0
426,36,38,334,35,0,0,0,0,2,0,36,1,1,1,0,0,0,0,0,0,0,0,0
427,44,46,230,43,0,0,0,0,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0
428,37,37,242,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
429,31,41,326,26,0,0,0,0,10,0,31,0,0,0,0,0,0,0,0,0,0,0,0
430,33,33,268,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
431,39,45,266,36,0,0,0,0,6,0,39,0,0,0,0,0,0,0,0,0,0,0,0
432,30,32,328,29,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,1,1,1
433,37,37,274,37,0,0,0,0,0,0,37,1,1,1,0,0,0,0,0,0,0,0,0
434,30,34,350,28,0,0,0,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0
435,51,59,196,47,0,0,0,0,8,0,51,0,0,0,0,0,0,0,0,0,0,0,0
436,47,49,210,46,0,0,0,0,2,0,47,0,0,0,0,0,0,0,0,0,0,0,0
437,45,45,192,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,1,1,1
438,45,45,196,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
439,31,33,342,30,0,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0
440,32,32,270,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
441,23,23,410,23,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
442,47,49,198,46,0,0,0,0,2,0,47,0,0,0,0,0,0,0,0,0,0,0,0
443,24,24,392,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
444,22,22,460,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
445,58,58,164,58,0,0,0,0,0,0,58,0,0,0,1,1,1,0,0,0,0,0,0
446,24,24,416,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
447,44,44,204,44,0,0,0,0,0,0,44,0,0,0,0,0,0,1,1,1,0,0,0
448,19,19,536,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
449,25,25,396,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
450,37,37,266,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
451,35,35,264,35,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
452,66,68,136,65,0,0,0,0,2,0,66,0,0,0,0,0,0,1,1,1,0,0,0
453,45,45,234,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
454,29,29,334,29,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
455,32,32,300,32,0,0,0,0,0,0,32,0,0,0,0,0,0,1,1,1,0,0,0
456,18,18,578,18,0,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0,0,0
457,33,41,352,29,0,0,0,2,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0
458,37,37,242,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
459,36,38,276,35,0,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0
460,27,27,380,27,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
461,62,66,156,60,0,0,0,0,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0
462,37,37,246,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
463,53,55,186,52,0,0,0,0,2,0,53,0,0,0,0,0,0,0,0,0,0,0,0
464,30,30,316,30,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
465,59,59,162,59,0,0,0,0,0,0,59,0,0,0,0,0,0,1,1,1,0,0,0
466,49,49,198,49,0,0,0,0,0,0,49,0,0,0,1,1,1,0,0,0,0,0,0
467,35,37,270,34,0,0,0,2,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
468,62,64,146,61,0,0,0,2,0,0,62,0,0,0,1,1,1,0,0,0,0,0,0
469,33,35,316,32,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0
470,41,41,246,41,0,0,0,0,0,0,41,0,0,0,1,1,1,0,0,0,0,0,0
471,42,46,224,40,0,0,0,2,2,0,42,0,0,0,0,0,0,0,0,0,0,0,0
472,22,24,502,21,0,0,0,0,2,0,22,1,1,1,0,0,0,0,0,0,0,0,0
473,60,72,196,54,0,0,0,0,12,0,60,0,0,0,0,0,0,1,1,1,0,0,0
474,31,33,312,30,0,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0
475,45,45,206,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
476,32,32,278,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
477,50,52,180,49,0,0,0,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
478,45,45,210,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
479,19,21,528,18,0,0,0,2,0,0,19,1,1,1,0,0,0,0,0,0,0,0,0
480,32,38,420,29,0,0,0,0,6,0,32,0,0,0,0,0,0,0,0,0,0,0,0
481,13,13,780,13,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
482,49,51,190,48,0,0,0,0,2,0,49,0,0,0,0,0,0,0,0,0,0,0,0
483,62,70,172,58,0,0,0,0,8,0,62,0,0,0,0,0,0,0,0,0,0,0,0
484,27,37,496,23,0,0,0,0,10,0,27,1,1,1,0,0,0,0,0,0,0,0,0
485,37,39,294,36,0,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,0,0,0
486,40,52,358,35,0,0,0,0,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0
487,18,18,538,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
488,37,39,246,36,0,0,0,0,2,0,37,0,0,0,0,0,0,0,0,0,1,1,1
489,43,47,246,41,0,0,0,0,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0
490,31,31,290,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
491,53,53,200,53,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
492,16,20,790,14,0,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0
493,30,32,328,29,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,1,1,1
494,50,60,246,45,0,0,0,0,10,0,50,0,0,0,0,0,0,0,0,0,0,0,0
495,48,58,228,43,0,0,0,0,10,0,48,0,0,0,0,0,0,0,0,0,0,0,0
496,41,41,242,41,0,0,0,0,0,0,41,0,0,0,1,1,1,0,0,0,0,0,0
497,33,33,288,33,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0
498,48,50,194,47,0,0,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
499,27,29,370,26,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,0
500,43,45,222,42,0,0,0,2,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
501,35,37,306,34,0,0,0,0,2,0,35,0,0,0,0,0,0,0,0,0,1,1,1
502,22,22,442,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
503,36,36,270,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
504,66,84,166,58,0,0,0,4,14,0,66,0,0,0,0,0,0,1,1,1,0,0,0
505,51,51,230,51,0,0,0,0,0,0,51,0,0,0,0,0,0,1,1,1,0,0,0
506,50,52,182,49,0,0,0,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0
507,25,33,534,21,0,0,0,0,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0
508,55,63,176,51,0,0,0,0,8,0,55,0,0,0,1,1,1,0,0,0,0,0,0
509,53,53,156,53,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
510,16,16,606,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
511,41,41,224,41,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
512,35,37,264,34,0,0,0,0,2,0,35,0,0,0,0,0,0,0,0,0,0,0,0
513,45,47,210,44,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0
514,36,36,248,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
515,45,47,204,44,0,0,0,0,2,0,45,0,0,0,0,0,0,0,0,0,0,0,0
516,26,34,400,22,0,0,0,0,8,0,26,0,0,0,0,0,0,0,0,0,0,0,0
517,45,45,212,45,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,1,1,1
518,36,36,272,36,0,0,0,0,0,0,36,0,0,0,1,1,1,0,0,0,0,0,0
519,34,34,286,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
520,25,37,434,20,0,0,0,4,8,0,25,0,0,0,0,0,0,0,0,0,3,9,1
521,39,43,302,37,0,0,0,0,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0
522,31,31,342,31,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
523,32,34,304,31,0,0,0,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
524,27,35,368,23,0,0,0,0,8,0,27,0,0,0,0,0,0,0,0,0,0,0,0
525,39,39,242,39,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
526,33,35,290,32,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0,0,0,0,0
527,36,38,292,35,0,0,0,2,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
528,70,72,122,69,0,0,0,2,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
529,41,41,250,41,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
530,56,56,168,56,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
531,44,48,240,42,0,0,0,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0
532,40,42,226,39,0,0,0,0,2,0,40,0,0,0,0,0,0,0,0,0,0,0,0
533,41,43,238,40,0,0,0,0,2,0,41,0,0,0,1,1,1,0,0,0,0,0,0
534,41,43,218,40,0,0,0,0,2,0,41,0,0,0,0,0,0,0,0,0,1,1,1
535,19,19,536,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
536,21,21,464,21,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
537,46,46,186,46,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
538,40,40,276,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
539,30,30,314,30,0,0,0,0,0,0,30,0,0,0,1,1,1,0,0,0,0,0,0
540,24,28,408,22,0,0,0,2,2,0,24,0,0,0,0,0,0,0,0,0,1,1,1
541,36,36,274,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
542,37,37,248,37,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
543,33,37,286,31,0,0,0,0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0
544,30,32,336,29,0,0,0,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
545,40,40,236,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0
546,49,59,204,44,0,0,0,2,8,0,49,0,0,0,0,0,0,0,0,0,1,1,1
547,28,40,516,23,0,0,0,0,12,0,28,0,0,0,0,0,0,0,0,0,0,0,0
548,43,43,218,43,0,0,0,0,0,0,43,0,0,0,1,1,1,0,0,0,0,0,0
549,30,34,338,28,0,0,0,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0
550,24,24,422,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
551,55,57,212,54,0,0,0,2,0,0,55,0,0,0,0,0,0,1,1,1,0,0,0
552,48,50,188,47,0,0,0,0,2,0,48,0,0,0,0,0,0,0,0,0,0,0,0
553,37,37,272,37,0,0,0,0,0,0,37,0,0,0,1,1,1,0,0,0,0,0,0
554,41,41,240,41,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
555,41,41,212,41,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0
556,24,24,414,24,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
557,32,32,298,32,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
558,59,61,154,58,0,0,0,2,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0
559,40,42,242,39,0,0,0,2,0,0,40,0,0,0,0,0,0,0,0,0,1,1,1
560,19,19,550,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
561,48,56,232,44,0,0,0,0,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0
562,47,51,198,45,0,0,0,2,2,0,47,0,0,0,0,0,0,0,0,0,0,0,0
